score_nid,nid,advanced_profile,core_id,title,path,region,country,city,logo,overall_score,rank_display,rank,stars,dagger,redact,scores
3919958,294505,0,152,Dartmouth College,/universities/dartmouth-college,North America,United States,Hanover,https://www.topuniversities.com/sites/default/files/dartmouth-college_592560cf2aeae70239af4b1c_small.jpg,40.9,=237,237,,False,False,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '415', 'score': '21.1'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '398', 'score': '24.2'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '248', 'score': '57.9'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '121', 'score': '78.6'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '701+', 'score': '5.3'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '388', 'score': '33.9'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '701+', 'score': '6.6'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '65', 'score': '72.1'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '=217', 'score': '66.8'}]"
3919959,294233,0,290,Universitas Indonesia,/universities/universitas-indonesia,Asia,Indonesia,Depok,https://www.topuniversities.com/sites/default/files/universitas-indonesia_290_small.jpg,40.9,=237,238,,False,False,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '161', 'score': '50.5'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '91', 'score': '73'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '309', 'score': '50.4'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '701+', 'score': '2'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '249', 'score': '75.8'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '701+', 'score': '4.8'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '701+', 'score': '2'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '103', 'score': '58.7'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '=351', 'score': '42.3'}]"
3919960,294865,0,395,Massey University,/universities/massey-university,Oceania,New Zealand,Palmerston North,https://www.topuniversities.com/sites/default/files/massey-university_395_small.jpg,40.6,=239,239,6,False,False,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '286', 'score': '30.4'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '528', 'score': '16'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '364', 'score': '43.2'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '520', 'score': '22.7'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '111', 'score': '98.2'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '64', 'score': '97.9'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '215', 'score': '65.2'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '157', 'score': '44.9'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '=58', 'score': '94.7'}]"
3919961,294594,0,62,Rheinische Friedrich-Wilhelms-Universität Bonn,/universities/rheinische-friedrich-wilhelms-universitat-bonn,Europe,Germany,Bonn,https://www.topuniversities.com/sites/default/files/rheinische-friedrich-wilhelms-universitt-bonn_592560cf2aeae70239af4ac1_small.jpg,40.6,=239,240,,False,False,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '151', 'score': '52.4'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '458', 'score': '19.8'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '247', 'score': '58'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '526', 'score': '22.1'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '397', 'score': '41.5'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '365', 'score': '37.5'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '79', 'score': '90.7'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '319', 'score': '25.9'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '399', 'score': '35.2'}]"
3919962,297211,0,650,Victoria University of Wellington,/universities/victoria-university-wellington,Oceania,New Zealand,"Kelburn, Wellington",https://www.topuniversities.com/sites/default/files/victoria-university-of-wellington_592560cf2aeae70239af4d0f_small.jpg,40.5,241,241,6,False,False,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '186', 'score': '44.8'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '375', 'score': '25.5'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '701+', 'score': '9.1'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '418', 'score': '32.3'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '88', 'score': '99.5'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '382', 'score': '34.6'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '393', 'score': '38.1'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '149', 'score': '47'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '66', 'score': '93.6'}]"
3919963,294098,0,333,La Trobe University,/universities/la-trobe-university,Oceania,Australia,Melbourne,https://www.topuniversities.com/sites/default/files/220913045650am561995LTU-Int-V-RGB-JPG-48x48.jpg,40.3,242,242,6,False,False,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '388', 'score': '22.6'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '453', 'score': '20.2'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '701+', 'score': '6.9'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '124', 'score': '77.5'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '156', 'score': '94.4'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '57', 'score': '98.4'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '337', 'score': '45.8'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '591', 'score': '14.3'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '=460', 'score': '28.9'}]"
3919964,294295,0,242,Griffith University,/universities/griffith-university,Oceania,Australia,Nathan,https://www.topuniversities.com/sites/default/files/griffith-university_242_small.jpg,40.1,243,243,,False,False,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '332', 'score': '26.5'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '526', 'score': '16.2'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '701+', 'score': '7.5'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '166', 'score': '65.8'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '70', 'score': '100'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '403', 'score': '31.7'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '185', 'score': '72.7'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '539', 'score': '15.5'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '69', 'score': '93.3'}]"
3919965,297275,0,584,University of Surrey,/universities/university-surrey,Europe,United Kingdom,Guildford,https://www.topuniversities.com/sites/default/files/230822021755pm944389Surrey-Logo-200x200px-48x48.jpg,39.9,244,244,,False,False,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '428', 'score': '20.4'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '409', 'score': '23.4'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '613', 'score': '23.2'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '230', 'score': '56.2'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '129', 'score': '96.8'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '127', 'score': '88.3'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '192', 'score': '71.1'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '503', 'score': '16.8'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '=259', 'score': '57.7'}]"
3919966,294866,0,394,University of Massachusetts Amherst,/universities/university-massachusetts-amherst,North America,United States,Amherst,https://www.topuniversities.com/sites/default/files/university-of-massachusetts-amherst_592560cf2aeae70239af4c0e_small.jpg,39.8,245,245,,False,False,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '218', 'score': '39.5'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '601+', 'score': '11.9'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '701+', 'score': '10.7'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '225', 'score': '57.6'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '271', 'score': '71'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '490', 'score': '23.8'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '301', 'score': '52'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '292', 'score': '27.7'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '67', 'score': '93.5'}]"
3919967,297233,0,628,Technical University of Darmstadt,/universities/technical-university-darmstadt,Europe,Germany,Darmstadt,https://www.topuniversities.com/sites/default/files/technische-universitt-darmstadt_628_small.jpg,39.7,=246,246,,False,False,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '417', 'score': '21'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '263', 'score': '37.5'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '701+', 'score': '6.2'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '117', 'score': '79'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '310', 'score': '62.6'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '188', 'score': '74.6'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '439', 'score': '32.5'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '229', 'score': '33.5'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '=545', 'score': '19.9'}]"
3919968,297263,0,598,Technische Universität Dresden,/universities/technische-universitat-dresden,Europe,Germany,Dresden,https://www.topuniversities.com/sites/default/files/technische-universitt-dresden_598_small.jpg,39.7,=246,247,,False,False,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '231', 'score': '37.5'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '258', 'score': '37.7'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '79', 'score': '91.2'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '639', 'score': '14.8'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '373', 'score': '46.2'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '379', 'score': '35.2'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '98', 'score': '87.4'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '701+', 'score': '11.2'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '=438', 'score': '30.7'}]"
3919969,294539,0,117,Charles University,/universities/charles-university,Europe,Czechia,Prague,https://www.topuniversities.com/sites/default/files/charles-university_117_small.jpg,39.6,=248,248,,False,False,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '183', 'score': '45.5'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '210', 'score': '43.5'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '456', 'score': '34.8'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '701+', 'score': '9.4'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '539', 'score': '24.8'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '283', 'score': '51.2'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '77', 'score': '90.9'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '294', 'score': '27.6'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '125', 'score': '83.9'}]"
3919970,294634,1,21,University of Antwerp,/universities/university-antwerp,Europe,Belgium,Antwerp,https://www.topuniversities.com/sites/default/files/220301072725am708442Logo-UAntwerpen-48x48.jpg,39.6,=248,249,,False,False,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '362', 'score': '23.7'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '601+', 'score': '11.8'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '349', 'score': '45.3'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '272', 'score': '49.2'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '177', 'score': '90.9'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '397', 'score': '32.3'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '81', 'score': '90'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '268', 'score': '29.6'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '=146', 'score': '80.4'}]"
3919971,297201,1,660,University of Waikato,/universities/university-waikato,Oceania,New Zealand,Hamilton ,https://www.topuniversities.com/sites/default/files/230815114906pm995093UoW-NZ-logo-CMYK-vert-1061x1693-27c69c2-48x48.jpg,39.5,250,250,5,False,False,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '484', 'score': '18.4'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '601+', 'score': '13.2'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '701+', 'score': '11.3'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '128', 'score': '75'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '91', 'score': '99.3'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '192', 'score': '73.3'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '568', 'score': '17.5'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '162', 'score': '44.5'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '=152', 'score': '79.8'}]"
3919972,294267,0,256,The Hebrew University of Jerusalem,/universities/hebrew-university-jerusalem,Asia,Israel,Jerusalem,https://www.topuniversities.com/sites/default/files/the-hebrew-university-of-jerusalem_256_small.jpg,39.3,251,251,,False,False,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '252', 'score': '34.3'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '334', 'score': '29.1'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '135', 'score': '81.2'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '521', 'score': '22.5'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '338', 'score': '54.7'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '600', 'score': '16'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '400', 'score': '37.1'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '54', 'score': '77.7'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '=301', 'score': '50.9'}]"
3919973,297228,1,633,Politecnico di Torino,/universities/politecnico-di-torino,Europe,Italy,Turin,https://www.topuniversities.com/sites/default/files/211027114149am317273Poli-di-Torino-logo-200x2000-48x48.jpg,39.2,252,252,,False,False,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '225', 'score': '38.5'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '194', 'score': '44.9'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '701+', 'score': '2.4'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '222', 'score': '57.9'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '701+', 'score': '4.1'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '313', 'score': '46.7'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '313', 'score': '49.9'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '391', 'score': '21.3'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '=263', 'score': '57.4'}]"
3919974,297070,1,760,University of Porto,/universities/university-porto,Europe,Portugal,Porto,https://www.topuniversities.com/sites/default/files/220603114500am903324university-of-porto-logo-48x48.jpg,39,253,253,,False,False,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '214', 'score': '39.8'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '414', 'score': '22.9'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '701+', 'score': '11.1'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '219', 'score': '58.1'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '701+', 'score': '7.3'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '564', 'score': '18.7'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '60', 'score': '93.8'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '473', 'score': '17.6'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '=167', 'score': '77.3'}]"
3919975,293821,1,14378,University of Macau,/universities/university-macau,Asia,Macau SAR,,https://www.topuniversities.com/sites/default/files/university-of-macau_14378_small.jpg,38.9,254,254,5,False,False,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '601+', 'score': '10.6'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '575', 'score': '14.2'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '701+', 'score': '12.2'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '43', 'score': '96.9'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '18', 'score': '100'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '49', 'score': '99.3'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '646', 'score': '11.4'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '177', 'score': '41.6'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '701+', 'score': '4.3'}]"
